LINK_ID,F_NODE,T_NODE,ROAD_NAME,smooth,slow,start_lat,start_lon,start_name,end_lat,end_lon,end_name,avg_speeds_avgs,jam_value0,jam_value1,jam_value2,jam_value3,jam_value4,total_jam
1860329400,1865838400,1865838200,북유성대로,25,15,36.40614243638764,127.30402486185328,안산1교,36.40894760307278,127.30216949514956,외삼교차로,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1860329500,1865838600,1865838200,북유성대로,25,15,36.40626329946962,127.30449242644887,외삼동486-5,36.40894760307278,127.30216949514956,외삼교차로,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1860329600,1865838300,1865829000,북유성대로487번길,25,15,36.405893456580365,127.30369633692192,외삼동456,36.4058048021906,127.30319913610955,외삼동454-1,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860329700,1865829000,1865838300,북유성대로487번길,25,15,36.4058048021906,127.30319913610955,외삼동454-1,36.405893456580365,127.30369633692192,외삼동456,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860329800,1865838400,1865838500,북유성대로,25,15,36.40614243638764,127.30402486185328,안산1교,36.40591400813258,127.30420570151286,안산1교,43.2,0.0,0.0,0.0,0.0,0.0,0.0
1860329900,1865838600,1865838300,북유성대로487번길,25,15,36.40626329946962,127.30449242644887,외삼동486-5,36.405893456580365,127.30369633692192,외삼동456,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860330000,1865838300,1865838600,북유성대로487번길,25,15,36.405893456580365,127.30369633692192,외삼동456,36.40626329946962,127.30449242644887,외삼동486-5,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860330100,1865838500,1865838400,북유성대로,25,15,36.40591400813258,127.30420570151286,안산1교,36.40614243638764,127.30402486185328,안산1교,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1860330200,1860024500,1865838700,덕명로,25,15,36.357769274976036,127.30341795024263,시와교회,36.35705558453644,127.30480965493479,시간공원삼거리,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860330300,1865838700,1860024500,덕명로,25,15,36.35705558453644,127.30480965493479,시간공원삼거리,36.357769274976036,127.30341795024263,시와교회,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860330400,1865838300,1865838800,북유성대로,25,15,36.405893456580365,127.30369633692192,외삼동456,36.403952527682044,127.30587837023312,외삼교차로,43.2,0.0,0.0,0.0,0.0,0.0,0.0
1860330500,1865838500,1865838800,북유성대로,25,15,36.40591400813258,127.30420570151286,안산1교,36.403952527682044,127.30587837023312,외삼교차로,43.2,0.0,0.0,0.0,0.0,0.0,0.0
1860330600,1865838800,1865838500,북유성대로,25,15,36.403952527682044,127.30587837023312,외삼교차로,36.40591400813258,127.30420570151286,안산1교,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1860330700,1865838800,1865838600,북유성대로,25,15,36.403952527682044,127.30587837023312,외삼교차로,36.40626329946962,127.30449242644887,외삼동486-5,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1860335900,1860000800,1865841000,대전남부순환고속도로,80,40,36.291379431187686,127.31721807423149,서대전JC,36.29281872614646,127.31996522504318,원내교,36.0,10.0,10.0,10.0,10.0,10.0,50.0
1860331200,1865838700,1860014200,덕명로56번길,25,15,36.35705558453644,127.30480965493479,시간공원삼거리,36.34967724414232,127.30762510658043,복용승마장,36.0,0.0,0.0,0.0,0.0,0.0,0.0
