F_NODE,jam_value0,jam_value1,jam_value2,jam_value3,jam_value4,total_jam,start_lat,start_lon,start_name
1865791200,0.0,0.0,0.0,0.0,0.0,0.0,36.36628153509743,127.30880860001015,구암동514
1865791300,0.0,0.0,0.0,0.0,0.0,0.0,36.36646531433296,127.30911910029474,속성변화점
1865791300,0.0,0.0,0.0,0.0,0.0,0.0,36.36646531433296,127.30911910029474,속성변화점
1865791400,0.0,0.0,0.0,0.0,0.0,0.0,36.340086323804,127.309312810405,호산네거리
1865791400,0.0,0.0,0.0,0.0,0.0,0.0,36.340086323804,127.309312810405,호산네거리
1865792000,0.0,0.0,0.0,0.0,0.0,0.0,36.36685386962665,127.3105083691629,속성변화점
1865792000,0.0,0.0,0.0,0.0,0.0,0.0,36.36685386962665,127.3105083691629,속성변화점
1865792800,0.0,0.0,0.0,0.0,0.0,0.0,36.33901558979032,127.31183236343772,학무정네거리
1865792800,0.0,0.0,0.0,0.0,0.0,0.0,36.33901558979032,127.31183236343772,학무정네거리
1865792900,0.0,0.0,0.0,0.0,0.0,0.0,36.39988295654123,127.31229314350985,외삼2동마을회관입구
1865793400,0.0,0.0,0.0,0.0,0.0,0.0,36.39460959901777,127.3137325820327,미즈ELS여성병원삼거리
1865793400,0.0,0.0,0.0,0.0,0.0,0.0,36.39460959901777,127.3137325820327,미즈ELS여성병원삼거리
1865793500,0.0,0.0,0.0,0.0,0.0,0.0,36.392857554980985,127.31397382824494,반석역5번출구전방
1865793500,0.0,0.0,0.0,0.0,0.0,0.0,36.392857554980985,127.31397382824494,반석역5번출구전방
1865793500,0.0,0.0,0.0,0.0,0.0,0.0,36.392857554980985,127.31397382824494,반석역5번출구전방
1865794000,0.0,0.0,0.0,0.0,0.0,0.0,36.397513178552344,127.31533750767127,장원토건
1865794000,0.0,0.0,0.0,0.0,0.0,0.0,36.397513178552344,127.31533750767127,장원토건
1865794100,0.0,0.0,0.0,0.0,0.0,0.0,36.39822870485178,127.31565501129221,외삼로네거리
1865794100,0.0,0.0,0.0,0.0,0.0,0.0,36.39822870485178,127.31565501129221,외삼로네거리
1865794500,0.0,0.0,0.0,0.0,0.0,0.0,36.34153155491435,127.32030388106924,복용삼거리
1865794600,0.0,0.0,0.0,0.0,0.0,0.0,36.34669026198747,127.32479772774431,이화연와건재
1865794600,0.0,0.0,0.0,0.0,0.0,0.0,36.34669026198747,127.32479772774431,이화연와건재
1865794700,0.0,0.0,0.0,0.0,0.0,0.0,36.34852063140129,127.32625643821768,새솔센터삼거리
1865794700,0.0,0.0,0.0,0.0,0.0,0.0,36.34852063140129,127.32625643821768,새솔센터삼거리
1865794700,0.0,0.0,0.0,0.0,0.0,0.0,36.34852063140129,127.32625643821768,새솔센터삼거리
1865794800,0.0,0.0,0.0,0.0,0.0,0.0,36.35015702715153,127.3274897671262,카니즈
1865794800,0.0,0.0,0.0,0.0,0.0,0.0,36.35015702715153,127.3274897671262,카니즈
1865794900,0.0,0.0,0.0,0.0,0.0,0.0,36.332211037133106,127.32950010764677,도안지하차도서측
1865795000,0.0,0.0,0.0,0.0,0.0,0.0,36.324758137317865,127.33086150440685,속성변화점
1865795000,0.0,0.0,0.0,0.0,0.0,0.0,36.324758137317865,127.33086150440685,속성변화점
1865795100,0.0,0.0,0.0,0.0,0.0,0.0,36.34856227344706,127.33100324283676,인삼골네거리
1865795100,0.0,0.0,0.0,0.0,0.0,0.0,36.34856227344706,127.33100324283676,인삼골네거리
1865795200,0.0,0.0,0.0,0.0,0.0,0.0,36.342302275811335,127.33254653106451,상원초등학교앞
1865795200,0.0,0.0,0.0,0.0,0.0,0.0,36.342302275811335,127.33254653106451,상원초등학교앞
1865795300,0.0,0.0,0.0,0.0,0.0,0.0,36.34291980893168,127.33256487859406,상원삼거리
1865795300,0.0,0.0,0.0,0.0,0.0,0.0,36.34291980893168,127.33256487859406,상원삼거리
1865795400,0.0,0.0,0.0,0.0,0.0,0.0,36.33220181039592,127.33282526283071,도안네거리
1865795400,0.0,0.0,0.0,0.0,0.0,0.0,36.33220181039592,127.33282526283071,도안네거리
1865795700,0.0,0.0,0.0,0.0,0.0,0.0,36.33335407896932,127.33288985020883,용계교
1865795700,0.0,0.0,0.0,0.0,0.0,0.0,36.33335407896932,127.33288985020883,용계교
1865795800,0.0,0.0,0.0,0.0,0.0,0.0,36.33433314535389,127.3330779423364,용계교
1865795800,0.0,0.0,0.0,0.0,0.0,0.0,36.33433314535389,127.3330779423364,용계교
1865795900,0.0,0.0,0.0,0.0,0.0,0.0,36.33591992744958,127.33378946209478,상대지하차도
1865795900,0.0,0.0,0.0,0.0,0.0,0.0,36.33591992744958,127.33378946209478,상대지하차도
1865796000,0.0,0.0,0.0,0.0,0.0,0.0,36.32411356926347,127.33424082765569,용계54통버스정류장
1865796300,0.0,0.0,0.0,0.0,0.0,0.0,36.39028792428567,127.33544868080456,하기동82-1
1865796300,0.0,0.0,0.0,0.0,0.0,0.0,36.39028792428567,127.33544868080456,하기동82-1
1865796500,0.0,0.0,0.0,0.0,0.0,0.0,36.3429372073429,127.33555203000222,천년근린공원네거리
1865796500,0.0,0.0,0.0,0.0,0.0,0.0,36.3429372073429,127.33555203000222,천년근린공원네거리
1865796600,0.0,0.0,0.0,0.0,0.0,0.0,36.34582937476332,127.33560254190823,유성중학교삼거리
1865796600,0.0,0.0,0.0,0.0,0.0,0.0,36.34582937476332,127.33560254190823,유성중학교삼거리
1865796700,0.0,0.0,0.0,0.0,0.0,0.0,36.33820624059452,127.33565913658168,상대네거리
1865796700,0.0,0.0,0.0,0.0,0.0,0.0,36.33820624059452,127.33565913658168,상대네거리
1865796700,0.0,0.0,0.0,0.0,0.0,0.0,36.33820624059452,127.33565913658168,상대네거리
1865796700,0.0,0.0,0.0,0.0,0.0,0.0,36.33820624059452,127.33565913658168,상대네거리
1865796900,0.0,0.0,0.0,0.0,0.0,0.0,36.3321916601657,127.33592608355879,도안지하차도분기점
1865797000,0.0,0.0,0.0,0.0,0.0,0.0,36.4175796848312,127.33631083044148,추목동563
1865797000,0.0,0.0,0.0,0.0,0.0,0.0,36.4175796848312,127.33631083044148,추목동563
1865797100,0.0,0.0,0.0,0.0,0.0,0.0,36.415338231966466,127.33631368564957,군인아파트교차로
1865797100,0.0,0.0,0.0,0.0,0.0,0.0,36.415338231966466,127.33631368564957,군인아파트교차로
1865797200,0.0,0.0,0.0,0.0,0.0,0.0,36.33820547304229,127.33632130627045,상대교서측
1865797200,0.0,0.0,0.0,0.0,0.0,0.0,36.33820547304229,127.33632130627045,상대교서측
1865797300,0.0,0.0,0.0,0.0,0.0,0.0,36.41832921438707,127.33725309626855,공군대학아파트입구
1865797300,0.0,0.0,0.0,0.0,0.0,0.0,36.41832921438707,127.33725309626855,공군대학아파트입구
1865797400,0.0,0.0,0.0,0.0,0.0,0.0,36.33218928191066,127.33693617973015,도안지하차도
1865797400,0.0,0.0,0.0,0.0,0.0,0.0,36.33218928191066,127.33693617973015,도안지하차도
1865797500,0.0,0.0,0.0,0.0,0.0,0.0,36.340059711455616,127.33717623569444,상대지하차도북측
1865797500,0.0,0.0,0.0,0.0,0.0,0.0,36.340059711455616,127.33717623569444,상대지하차도북측
1865797600,0.0,0.0,0.0,0.0,0.0,0.0,36.33820473898546,127.33725144268999,상대교동측
1865797600,0.0,0.0,0.0,0.0,0.0,0.0,36.33820473898546,127.33725144268999,상대교동측
1865797700,0.0,0.0,0.0,0.0,0.0,0.0,36.41755374858751,127.338192983977,추목동563
1865797700,0.0,0.0,0.0,0.0,0.0,0.0,36.41755374858751,127.338192983977,추목동563
1865797800,0.0,0.0,0.0,0.0,0.0,0.0,36.41538939075512,127.33818941505888,육군대학아파트
1865797800,0.0,0.0,0.0,0.0,0.0,0.0,36.41538939075512,127.33818941505888,육군대학아파트
1865797900,0.0,0.0,0.0,0.0,0.0,0.0,36.34855409829998,127.33792372563921,진터지하차도서측
1865797900,0.0,0.0,0.0,0.0,0.0,0.0,36.34855409829998,127.33792372563921,진터지하차도서측
1865798100,0.0,0.0,0.0,0.0,0.0,0.0,36.33484895003218,127.33813843925482,용운터널분기점
1865798100,0.0,0.0,0.0,0.0,0.0,0.0,36.33484895003218,127.33813843925482,용운터널분기점
1865798200,0.0,0.0,0.0,0.0,0.0,0.0,36.33612068047247,127.33815308469414,도안고등학교네거리
1865798200,0.0,0.0,0.0,0.0,0.0,0.0,36.33612068047247,127.33815308469414,도안고등학교네거리
1865798300,0.0,0.0,0.0,0.0,0.0,0.0,36.333480096556656,127.33815024062523,흥도초등학교입구
1865798300,0.0,0.0,0.0,0.0,0.0,0.0,36.333480096556656,127.33815024062523,흥도초등학교입구
1865798400,0.0,0.0,0.0,0.0,0.0,0.0,36.33820435668572,127.33817668626969,원신흥남로입구
1865798400,0.0,0.0,0.0,0.0,0.0,0.0,36.33820435668572,127.33817668626969,원신흥남로입구
1865798400,0.0,0.0,0.0,0.0,0.0,0.0,36.33820435668572,127.33817668626969,원신흥남로입구
1865798500,0.0,0.0,0.0,0.0,0.0,0.0,36.34286971638963,127.33939049579223,원골네거리
1865798500,0.0,0.0,0.0,0.0,0.0,0.0,36.34286971638963,127.33939049579223,원골네거리
1865798500,0.0,0.0,0.0,0.0,0.0,0.0,36.34286971638963,127.33939049579223,원골네거리
1865798500,0.0,0.0,0.0,0.0,0.0,0.0,36.34286971638963,127.33939049579223,원골네거리
1865798600,0.0,0.0,0.0,0.0,0.0,0.0,36.34578435369378,127.340284814209,국민은행사거리
1865798600,0.0,0.0,0.0,0.0,0.0,0.0,36.34578435369378,127.340284814209,국민은행사거리
1865798600,0.0,0.0,0.0,0.0,0.0,0.0,36.34578435369378,127.340284814209,국민은행사거리
1865798600,0.0,0.0,0.0,0.0,0.0,0.0,36.34578435369378,127.340284814209,국민은행사거리
1865798700,0.0,0.0,0.0,0.0,0.0,0.0,36.38404588856135,127.34076442884412,속성변화점
1865798700,0.0,0.0,0.0,0.0,0.0,0.0,36.38404588856135,127.34076442884412,속성변화점
1865798800,0.0,0.0,0.0,0.0,0.0,0.0,36.34251428755262,127.34064699352442,고려교서측
1865798800,0.0,0.0,0.0,0.0,0.0,0.0,36.34251428755262,127.34064699352442,고려교서측
1865798900,0.0,0.0,0.0,0.0,0.0,0.0,36.33220059334606,127.34085911613148,외환은행도안신도시지점
1865798900,0.0,0.0,0.0,0.0,0.0,0.0,36.33220059334606,127.34085911613148,외환은행도안신도시지점
1865799000,0.0,0.0,0.0,0.0,0.0,0.0,36.342089753584816,127.3421099110213,고려교
1865799000,0.0,0.0,0.0,0.0,0.0,0.0,36.342089753584816,127.3421099110213,고려교
1865799100,0.0,0.0,0.0,0.0,0.0,0.0,36.348559878049,127.34340314034422,진터지하차도동측
1865799100,0.0,0.0,0.0,0.0,0.0,0.0,36.348559878049,127.34340314034422,진터지하차도동측
1865799800,0.0,0.0,0.0,0.0,0.0,0.0,36.3471372425752,127.34423178350944,센트럴시티6단지
1865799800,0.0,0.0,0.0,0.0,0.0,0.0,36.3471372425752,127.34423178350944,센트럴시티6단지
1865799900,0.0,0.0,0.0,0.0,0.0,0.0,36.34581507058599,127.34422830097914,도안보노보노어린이집
1865799900,0.0,0.0,0.0,0.0,0.0,0.0,36.34581507058599,127.34422830097914,도안보노보노어린이집
1865799900,0.0,0.0,0.0,0.0,0.0,0.0,36.34581507058599,127.34422830097914,도안보노보노어린이집
1865800000,0.0,0.0,0.0,0.0,0.0,0.0,36.34855493648846,127.34424988935059,대전봉명초등학교네거리
1865800000,0.0,0.0,0.0,0.0,0.0,0.0,36.34855493648846,127.34424988935059,대전봉명초등학교네거리
1865800000,0.0,0.0,0.0,0.0,0.0,0.0,36.34855493648846,127.34424988935059,대전봉명초등학교네거리
1865800000,0.0,0.0,0.0,0.0,0.0,0.0,36.34855493648846,127.34424988935059,대전봉명초등학교네거리
1865800100,0.0,0.0,0.0,0.0,0.0,0.0,36.3444455551423,127.34423821285256,원신흥교
1865800100,0.0,0.0,0.0,0.0,0.0,0.0,36.3444455551423,127.34423821285256,원신흥교
1865800200,0.0,0.0,0.0,0.0,0.0,0.0,36.343571359720286,127.34423997173752,원신흥교
1865800200,0.0,0.0,0.0,0.0,0.0,0.0,36.343571359720286,127.34423997173752,원신흥교
1865800300,0.0,0.0,0.0,0.0,0.0,0.0,36.34175732289399,127.34431114167269,원신흥동주민센터네거리
1865800300,0.0,0.0,0.0,0.0,0.0,0.0,36.34175732289399,127.34431114167269,원신흥동주민센터네거리
1865800300,0.0,0.0,0.0,0.0,0.0,0.0,36.34175732289399,127.34431114167269,원신흥동주민센터네거리
1865800300,0.0,0.0,0.0,0.0,0.0,0.0,36.34175732289399,127.34431114167269,원신흥동주민센터네거리
1865800400,0.0,0.0,0.0,0.0,0.0,0.0,36.35178140553418,127.34473188862013,대전유시티통합센터앞
1865800400,0.0,0.0,0.0,0.0,0.0,0.0,36.35178140553418,127.34473188862013,대전유시티통합센터앞
1865800400,0.0,0.0,0.0,0.0,0.0,0.0,36.35178140553418,127.34473188862013,대전유시티통합센터앞
1865800400,0.0,0.0,0.0,0.0,0.0,0.0,36.35178140553418,127.34473188862013,대전유시티통합센터앞
1865800500,0.0,0.0,0.0,0.0,0.0,0.0,36.33849146633101,127.34491644369342,봉명로시점
1865800500,0.0,0.0,0.0,0.0,0.0,0.0,36.33849146633101,127.34491644369342,봉명로시점
1865800500,0.0,0.0,0.0,0.0,0.0,0.0,36.33849146633101,127.34491644369342,봉명로시점
1865800600,10.0,10.0,10.0,10.0,10.0,40.0,36.35271931001505,127.345109197169,축복받은교회
1865800600,10.0,10.0,10.0,10.0,10.0,40.0,36.35271931001505,127.345109197169,축복받은교회
1865800600,10.0,10.0,10.0,10.0,10.0,40.0,36.35271931001505,127.345109197169,축복받은교회
1865800800,0.0,0.0,0.0,0.0,0.0,0.0,36.3694305286516,127.34589636740856,충대중앙도서관앞
1865800800,0.0,0.0,0.0,0.0,0.0,0.0,36.3694305286516,127.34589636740856,충대중앙도서관앞
1865801100,0.0,0.0,0.0,0.0,0.0,0.0,36.34484488829984,127.34720931975944,용반교
1865801100,0.0,0.0,0.0,0.0,0.0,0.0,36.34484488829984,127.34720931975944,용반교
1865801200,5.0,5.0,5.0,5.0,5.0,20.0,36.34205864366209,127.3472685606304,신흥들삼거리
1865801200,5.0,5.0,5.0,5.0,5.0,20.0,36.34205864366209,127.3472685606304,신흥들삼거리
1865801200,5.0,5.0,5.0,5.0,5.0,20.0,36.34205864366209,127.3472685606304,신흥들삼거리
1865801300,0.0,0.0,0.0,0.0,0.0,0.0,36.346149222859495,127.34758278278922,용반교
1865801300,0.0,0.0,0.0,0.0,0.0,0.0,36.346149222859495,127.34758278278922,용반교
1865801400,0.0,0.0,0.0,0.0,0.0,0.0,36.34852145913158,127.34795027215652,계룡대교네거리
1865801400,0.0,0.0,0.0,0.0,0.0,0.0,36.34852145913158,127.34795027215652,계룡대교네거리
1865801400,0.0,0.0,0.0,0.0,0.0,0.0,36.34852145913158,127.34795027215652,계룡대교네거리
1865801700,0.0,0.0,0.0,0.0,0.0,0.0,36.35092743165739,127.34809565721727,라온제나어린이집
1865801700,0.0,0.0,0.0,0.0,0.0,0.0,36.35092743165739,127.34809565721727,라온제나어린이집
1865801700,0.0,0.0,0.0,0.0,0.0,0.0,36.35092743165739,127.34809565721727,라온제나어린이집
1865802100,0.0,0.0,0.0,0.0,0.0,0.0,36.339547824261174,127.3484838507481,원신흥삼거리
1865802100,0.0,0.0,0.0,0.0,0.0,0.0,36.339547824261174,127.3484838507481,원신흥삼거리
1865803000,0.0,0.0,0.0,0.0,0.0,0.0,36.36350179269192,127.35296065016104,한빛아파트126동삼거리
1865803000,0.0,0.0,0.0,0.0,0.0,0.0,36.36350179269192,127.35296065016104,한빛아파트126동삼거리
1865803000,0.0,0.0,0.0,0.0,0.0,0.0,36.36350179269192,127.35296065016104,한빛아파트126동삼거리
1865803800,0.0,0.0,0.0,0.0,0.0,0.0,36.4402385293275,127.38418566271764,구즉동주민센터
1865803800,0.0,0.0,0.0,0.0,0.0,0.0,36.4402385293275,127.38418566271764,구즉동주민센터
1865803800,0.0,0.0,0.0,0.0,0.0,0.0,36.4402385293275,127.38418566271764,구즉동주민센터
1865803900,0.0,0.0,0.0,0.0,0.0,0.0,36.44138642950297,127.38560022339865,바구니교차로
1865803900,0.0,0.0,0.0,0.0,0.0,0.0,36.44138642950297,127.38560022339865,바구니교차로
1865803900,0.0,0.0,0.0,0.0,0.0,0.0,36.44138642950297,127.38560022339865,바구니교차로
1865804000,0.0,0.0,0.0,0.0,0.0,0.0,36.43341001065054,127.39025618634541,NCD
1865804000,0.0,0.0,0.0,0.0,0.0,0.0,36.43341001065054,127.39025618634541,NCD
1865804100,0.0,0.0,0.0,0.0,0.0,0.0,36.43287332981146,127.3915061044213,웅진에너지
1865804100,0.0,0.0,0.0,0.0,0.0,0.0,36.43287332981146,127.3915061044213,웅진에너지
1865804300,0.0,0.0,0.0,0.0,0.0,0.0,36.41670527547651,127.394605383096,우림필유1단지
1865804300,0.0,0.0,0.0,0.0,0.0,0.0,36.41670527547651,127.394605383096,우림필유1단지
1865804300,0.0,0.0,0.0,0.0,0.0,0.0,36.41670527547651,127.394605383096,우림필유1단지
1865804500,0.0,0.0,0.0,0.0,0.0,0.0,36.41581289178823,127.39710499123,푸르지오하임2단지
1865804500,0.0,0.0,0.0,0.0,0.0,0.0,36.41581289178823,127.39710499123,푸르지오하임2단지
1865804900,0.0,0.0,0.0,0.0,0.0,0.0,36.41287932319851,127.40659449388106,청벽산공원네거리
1865804900,0.0,0.0,0.0,0.0,0.0,0.0,36.41287932319851,127.40659449388106,청벽산공원네거리
1865804900,0.0,0.0,0.0,0.0,0.0,0.0,36.41287932319851,127.40659449388106,청벽산공원네거리
1865804900,0.0,0.0,0.0,0.0,0.0,0.0,36.41287932319851,127.40659449388106,청벽산공원네거리
1865805000,0.0,0.0,0.0,0.0,0.0,0.0,36.41670337785002,127.4067830442602,갑천로입구
1865805000,0.0,0.0,0.0,0.0,0.0,0.0,36.41670337785002,127.4067830442602,갑천로입구
1865805000,0.0,0.0,0.0,0.0,0.0,0.0,36.41670337785002,127.4067830442602,갑천로입구
1865805200,0.0,0.0,0.0,0.0,0.0,0.0,36.416742081121036,127.40940433978079,니노시스
1865805200,0.0,0.0,0.0,0.0,0.0,0.0,36.416742081121036,127.40940433978079,니노시스
1865805300,0.0,0.0,0.0,0.0,0.0,0.0,36.419658229979724,127.41051387738821,한국건설생활환경시험연구원
1865805300,0.0,0.0,0.0,0.0,0.0,0.0,36.419658229979724,127.41051387738821,한국건설생활환경시험연구원
1865805500,0.0,0.0,0.0,0.0,0.0,0.0,36.411355561880285,127.41132601102188,테크노2로종점
1865805500,0.0,0.0,0.0,0.0,0.0,0.0,36.411355561880285,127.41132601102188,테크노2로종점
1865805500,0.0,0.0,0.0,0.0,0.0,0.0,36.411355561880285,127.41132601102188,테크노2로종점
1865805600,0.0,0.0,0.0,0.0,0.0,0.0,36.413433752863405,127.41144113291857,에스에너지
1865805600,0.0,0.0,0.0,0.0,0.0,0.0,36.413433752863405,127.41144113291857,에스에너지
1865805800,0.0,0.0,0.0,0.0,0.0,0.0,36.41465097727132,127.41151355782681,케미조아
1865805800,0.0,0.0,0.0,0.0,0.0,0.0,36.41465097727132,127.41151355782681,케미조아
1865805900,0.0,0.0,0.0,0.0,0.0,0.0,36.41679872662525,127.41164547449905,CU대전테크노점
1865805900,0.0,0.0,0.0,0.0,0.0,0.0,36.41679872662525,127.41164547449905,CU대전테크노점
1865805900,0.0,0.0,0.0,0.0,0.0,0.0,36.41679872662525,127.41164547449905,CU대전테크노점
1865805900,0.0,0.0,0.0,0.0,0.0,0.0,36.41679872662525,127.41164547449905,CU대전테크노점
1865806200,0.0,0.0,0.0,0.0,0.0,0.0,36.41022039299239,127.41421148947384,탑립삼거리
1865806200,0.0,0.0,0.0,0.0,0.0,0.0,36.41022039299239,127.41421148947384,탑립삼거리
1865806200,0.0,0.0,0.0,0.0,0.0,0.0,36.41022039299239,127.41421148947384,탑립삼거리
1865806300,0.0,0.0,0.0,0.0,0.0,0.0,36.41014951427477,127.41439236480707,속성변화점
1865806300,0.0,0.0,0.0,0.0,0.0,0.0,36.41014951427477,127.41439236480707,속성변화점
1865806400,0.0,0.0,0.0,0.0,0.0,0.0,36.41686616659872,127.41453555725336,탑립동951
1865806400,0.0,0.0,0.0,0.0,0.0,0.0,36.41686616659872,127.41453555725336,탑립동951
1865806400,0.0,0.0,0.0,0.0,0.0,0.0,36.41686616659872,127.41453555725336,탑립동951
1865806500,0.0,0.0,0.0,0.0,0.0,0.0,36.40917361113604,127.41686386290718,한빛대교교차로
1865806500,0.0,0.0,0.0,0.0,0.0,0.0,36.40917361113604,127.41686386290718,한빛대교교차로
1865829000,0.0,0.0,0.0,0.0,0.0,0.0,36.4058048021906,127.30319913610955,외삼동454-1
1865829000,0.0,0.0,0.0,0.0,0.0,0.0,36.4058048021906,127.30319913610955,외삼동454-1
1865835400,0.0,0.0,0.0,0.0,0.0,0.0,36.31366944329524,127.26349637711435,세동교
1865835500,0.0,0.0,0.0,0.0,0.0,0.0,36.312575882223136,127.2638244447788,세동교
1865835500,0.0,0.0,0.0,0.0,0.0,0.0,36.312575882223136,127.2638244447788,세동교
1865835600,0.0,0.0,0.0,0.0,0.0,0.0,36.3089457188967,127.26525976049723,세동교차로
1865835600,0.0,0.0,0.0,0.0,0.0,0.0,36.3089457188967,127.26525976049723,세동교차로
1865835700,0.0,0.0,0.0,0.0,0.0,0.0,36.29593795122607,127.26992365668815,중세교차로
1865835700,0.0,0.0,0.0,0.0,0.0,0.0,36.29593795122607,127.26992365668815,중세교차로
1865835800,0.0,0.0,0.0,0.0,0.0,0.0,36.288493035577886,127.27023155464391,한당교
1865835800,0.0,0.0,0.0,0.0,0.0,0.0,36.288493035577886,127.27023155464391,한당교
1865835900,0.0,0.0,0.0,0.0,0.0,0.0,36.28920330483745,127.27041715226154,한당교
1865835900,0.0,0.0,0.0,0.0,0.0,0.0,36.28920330483745,127.27041715226154,한당교
1865836000,0.0,0.0,0.0,0.0,0.0,0.0,36.29318391830268,127.27060675378924,중세교
1865836000,0.0,0.0,0.0,0.0,0.0,0.0,36.29318391830268,127.27060675378924,중세교
1865836100,0.0,0.0,0.0,0.0,0.0,0.0,36.29290556963088,127.27064541320357,중세교
1865836100,0.0,0.0,0.0,0.0,0.0,0.0,36.29290556963088,127.27064541320357,중세교
1865836200,0.0,0.0,0.0,0.0,0.0,0.0,36.271809629350116,127.27122165452131,두마1교
1865836200,0.0,0.0,0.0,0.0,0.0,0.0,36.271809629350116,127.27122165452131,두마1교
1865836300,0.0,0.0,0.0,0.0,0.0,0.0,36.271589691221386,127.27129439657172,두마1교
1865836400,0.0,0.0,0.0,0.0,0.0,0.0,36.27457339118085,127.27135708855259,두마교차로
1865836400,0.0,0.0,0.0,0.0,0.0,0.0,36.27457339118085,127.27135708855259,두마교차로
1865836500,0.0,0.0,0.0,0.0,0.0,0.0,36.271866736260655,127.27164281944785,두마1교
1865836500,0.0,0.0,0.0,0.0,0.0,0.0,36.271866736260655,127.27164281944785,두마1교
1865836600,0.0,0.0,0.0,0.0,0.0,0.0,36.27084840722724,127.27299717356172,두계2교
1865836600,0.0,0.0,0.0,0.0,0.0,0.0,36.27084840722724,127.27299717356172,두계2교
1865837000,20.0,20.0,20.0,20.0,20.0,80.0,36.421596083739686,127.2960527161367,남세종IC
1865837000,20.0,20.0,20.0,20.0,20.0,80.0,36.421596083739686,127.2960527161367,남세종IC
1865837200,0.0,0.0,0.0,0.0,0.0,0.0,36.42141824855426,127.29772641790224,남세종IC
1865837200,0.0,0.0,0.0,0.0,0.0,0.0,36.42141824855426,127.29772641790224,남세종IC
1865837300,20.0,20.0,20.0,20.0,20.0,80.0,36.420989784038355,127.29779305432646,남세종IC2교
1865837300,20.0,20.0,20.0,20.0,20.0,80.0,36.420989784038355,127.29779305432646,남세종IC2교
1865837400,20.0,20.0,20.0,20.0,20.0,80.0,36.421068306578995,127.2984426471974,남세종IC2교
1865837400,20.0,20.0,20.0,20.0,20.0,80.0,36.421068306578995,127.2984426471974,남세종IC2교
1865837500,10.0,10.0,10.0,10.0,10.0,40.0,36.41783257343319,127.29924990581864,남세종IC
1865837500,10.0,10.0,10.0,10.0,10.0,40.0,36.41783257343319,127.29924990581864,남세종IC
1865837500,10.0,10.0,10.0,10.0,10.0,40.0,36.41783257343319,127.29924990581864,남세종IC
1865837600,0.0,0.0,0.0,0.0,0.0,0.0,36.41454357787738,127.29988458635044,동촌교
1865837600,0.0,0.0,0.0,0.0,0.0,0.0,36.41454357787738,127.29988458635044,동촌교
1865837700,0.0,0.0,0.0,0.0,0.0,0.0,36.414080318824475,127.299998814683,동촌교
1865837800,0.0,0.0,0.0,0.0,0.0,0.0,36.411825130814506,127.30078458879694,안산교
1865837800,0.0,0.0,0.0,0.0,0.0,0.0,36.411825130814506,127.30078458879694,안산교
1865837900,0.0,0.0,0.0,0.0,0.0,0.0,36.41134869706575,127.30096011607478,안산교
1865837900,0.0,0.0,0.0,0.0,0.0,0.0,36.41134869706575,127.30096011607478,안산교
1865838000,5.0,5.0,5.0,0.0,10.0,20.0,36.36046105247797,127.30081134049296,덕송초등학교앞
1865838000,5.0,5.0,5.0,0.0,10.0,20.0,36.36046105247797,127.30081134049296,덕송초등학교앞
1865838200,0.0,0.0,0.0,0.0,0.0,0.0,36.40894760307278,127.30216949514956,외삼교차로
1865838200,0.0,0.0,0.0,0.0,0.0,0.0,36.40894760307278,127.30216949514956,외삼교차로
1865838200,0.0,0.0,0.0,0.0,0.0,0.0,36.40894760307278,127.30216949514956,외삼교차로
1865838300,0.0,0.0,0.0,0.0,0.0,0.0,36.405893456580365,127.30369633692192,외삼동456
1865838300,0.0,0.0,0.0,0.0,0.0,0.0,36.405893456580365,127.30369633692192,외삼동456
1865838300,0.0,0.0,0.0,0.0,0.0,0.0,36.405893456580365,127.30369633692192,외삼동456
1865838400,0.0,0.0,0.0,0.0,0.0,0.0,36.40614243638764,127.30402486185328,안산1교
1865838400,0.0,0.0,0.0,0.0,0.0,0.0,36.40614243638764,127.30402486185328,안산1교
1865838500,0.0,0.0,0.0,0.0,0.0,0.0,36.40591400813258,127.30420570151286,안산1교
1865838500,0.0,0.0,0.0,0.0,0.0,0.0,36.40591400813258,127.30420570151286,안산1교
1865838600,0.0,0.0,0.0,0.0,0.0,0.0,36.40626329946962,127.30449242644887,외삼동486-5
1865838600,0.0,0.0,0.0,0.0,0.0,0.0,36.40626329946962,127.30449242644887,외삼동486-5
1865838700,0.0,0.0,0.0,0.0,0.0,0.0,36.35705558453644,127.30480965493479,시간공원삼거리
1865838700,0.0,0.0,0.0,0.0,0.0,0.0,36.35705558453644,127.30480965493479,시간공원삼거리
1865838800,0.0,0.0,0.0,0.0,0.0,0.0,36.403952527682044,127.30587837023312,외삼교차로
1865838800,0.0,0.0,0.0,0.0,0.0,0.0,36.403952527682044,127.30587837023312,외삼교차로
1865838800,0.0,0.0,0.0,0.0,0.0,0.0,36.403952527682044,127.30587837023312,외삼교차로
1865839200,0.0,0.0,0.0,0.0,0.0,0.0,36.32935518718483,127.31171785250284,학하2교
1865839200,0.0,0.0,0.0,0.0,0.0,0.0,36.32935518718483,127.31171785250284,학하2교
1865839300,0.0,0.0,0.0,0.0,0.0,0.0,36.329543061418136,127.31185783744688,학하2교
1865839300,0.0,0.0,0.0,0.0,0.0,0.0,36.329543061418136,127.31185783744688,학하2교
1865839400,10.0,10.0,10.0,10.0,10.0,40.0,36.298047821067904,127.31442353349995,서대전JC
