LINK_ID,F_NODE,T_NODE,ROAD_NAME,smooth,slow,start_lat,start_lon,start_name,end_lat,end_lon,end_name
1840024700,1840009200,1840009500,문화로,25,15,36.31103596262928,127.3926516999704,대전충남우유농협우성지점,36.31191571294408,127.39608201236591,대전백석교회
1840024800,1840009500,1840009200,문화로,25,15,36.31191571294408,127.39608201236591,대전백석교회,36.31103596262928,127.3926516999704,대전충남우유농협우성지점
1840024900,1840010200,1840009300,산성로,25,15,36.314073900186,127.40332823089042,문화육교삼거리,36.31128436889279,127.40098451212721,세선성결교회
1840025000,1840009300,1840010200,산성로,25,15,36.31128436889279,127.40098451212721,세선성결교회,36.314073900186,127.40332823089042,문화육교삼거리
1840025101,1840009800,1840009401,보문산공원로497번길,25,15,36.3133162758744,127.42195741874546,속성변화점,36.312401357490465,127.42072827175795,대사동673
1840028302,1840010301,1840010600,문화로,25,15,36.31498125397821,127.40637521837307,문화1동행정복지센터,36.3154956221589,127.40780785651664,문화동284-21
1840028401,1840010600,1840010301,문화로,25,15,36.3154956221589,127.40780785651664,문화동284-21,36.31498125397821,127.40637521837307,문화1동행정복지센터
1840028402,1840010301,1840010300,문화로,25,15,36.31498125397821,127.40637521837307,문화1동행정복지센터,36.31420399418183,127.40374691847865,신한밭복지센터
1840028500,1840001500,1840010400,유등천동로,25,15,36.31566552499661,127.38677344940099,유등교,36.31427290084517,127.38766204371679,속성변화점
1840028600,1840010400,1840001500,유등천동로,25,15,36.31427290084517,127.38766204371679,속성변화점,36.31566552499661,127.38677344940099,유등교
1840028700,1830002300,1840010500,보문로,25,15,36.31527896330306,127.44038173093351,효동네거리,36.31468974400462,127.43899598127541,문창교
1840028800,1840010500,1830002300,보문로,25,15,36.31468974400462,127.43899598127541,문창교,36.31527896330306,127.44038173093351,효동네거리
1840029300,1840010600,1840010800,문화로,25,15,36.3154956221589,127.40780785651664,문화동284-21,36.316458275788506,127.4104405746482,허브앤슬림허브다이어트
1840029400,1840010800,1840010600,문화로,25,15,36.316458275788506,127.4104405746482,허브앤슬림허브다이어트,36.3154956221589,127.40780785651664,문화동284-21
1840029500,1840010700,1840002200,대종로,25,15,36.31545683852527,127.43352394941843,문창네거리,36.31922486909183,127.43136891901436,충무네거리
1840035500,1840012100,1840011700,평촌로,25,15,36.32278505593768,127.39847707436779,태평해법영어교실,36.322124369036494,127.3961346686006,서대전농협북부지점
1840035600,1840011700,1840012100,평촌로,25,15,36.322124369036494,127.3961346686006,서대전농협북부지점,36.32278505593768,127.39847707436779,태평해법영어교실
1840035700,1840011700,1840013000,유천로,25,15,36.322124369036494,127.3961346686006,서대전농협북부지점,36.32415168175723,127.39542191880535,하평우편취급국
1840035800,1840013000,1840011700,유천로,25,15,36.32415168175723,127.39542191880535,하평우편취급국,36.322124369036494,127.3961346686006,서대전농협북부지점
1840035900,1840011800,1840012300,인창로,25,15,36.32238690076555,127.4316696997092,대영포크,36.32329293103161,127.43398841836927,인창교
